paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2022-0637,M-SURVEILLANCE-003,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36305333,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0247,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36307547,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0079,M-SURVEILLANCE-041,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36311489,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0452,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36314961,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0622,M-FORECASTING-005,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36315218,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0061,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36315316,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0436,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36315387,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0027,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36319946,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0520,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36319966,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0044,M-SURVEILLANCE-024,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36322256,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0264,M-FORECASTING-041,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36322765,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0256,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36322837,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0268,M-SPATIAL-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36324483,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0356,M-SPATIAL-019,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36325034,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0294,M-SURVEILLANCE-069,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36327388,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0162,M-SURVEILLANCE-015,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36327775,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0241,M-SURVEILLANCE-035,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36329104,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0813,M-SURVEILLANCE-053,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36332063,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0512,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36333699,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0033,M-EVIDENCE-030,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36335560,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0402,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36346321,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0564,M-SURVEILLANCE-031,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36346784,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0072,M-SIMULATION-012,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36348154,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0456,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36349530,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0398,M-SURVEILLANCE-062,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36349898,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0518,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36352410,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0753,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36355870,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0458,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36356971,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0719,M-CAUSAL-009,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36358173,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0716,M-EVIDENCE-022,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36359061,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0724,M-SURVEILLANCE-041,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36359545,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0742,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36362616,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0778,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36366307,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0318,M-SPATIAL-009,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36367311,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0279,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36367549,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0277,M-SURVEILLANCE-034,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36367995,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
