decision_id,labels_compared,retained_canonical_name,family,decision,evidence_inspected,reviewer,decision_rationale
CMS-358,simulation_methodological_evaluation -> ensemble_forecasting,Ensemble forecasting,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept ensemble_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-359,simulation_methodological_evaluation -> estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,split_branch,19 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,19 records from provisional label simulation_methodological_evaluation resolve to final design concept estimator_operating_characteristics; decision is discovery-stage and preserves failed/null designs.
CMS-360,simulation_methodological_evaluation -> evidence_robustness_methods,Other evidence-synthesis and robustness methods,evidence_synthesis,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label simulation_methodological_evaluation resolve to final design concept evidence_robustness_methods; decision is discovery-stage and preserves failed/null designs.
CMS-361,simulation_methodological_evaluation -> forecasting_dynamics_models,Other infectious-disease forecasting and dynamics models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept forecasting_dynamics_models; decision is discovery-stage and preserves failed/null designs.
CMS-362,simulation_methodological_evaluation -> gravity_radiation_mobility_models,"Gravity, radiation, and mobility models",spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept gravity_radiation_mobility_models; decision is discovery-stage and preserves failed/null designs.
CMS-363,simulation_methodological_evaluation -> healthcare_surveillance_benchmarking,Healthcare surveillance and performance benchmarking,surveillance_measurement,split_branch,39 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,39 records from provisional label simulation_methodological_evaluation resolve to final design concept healthcare_surveillance_benchmarking; decision is discovery-stage and preserves failed/null designs.
CMS-364,simulation_methodological_evaluation -> interrupted_time_series,Interrupted time series and segmented regression,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept interrupted_time_series; decision is discovery-stage and preserves failed/null designs.
CMS-365,simulation_methodological_evaluation -> latent_class_models,Latent-class measurement models,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept latent_class_models; decision is discovery-stage and preserves failed/null designs.
CMS-366,simulation_methodological_evaluation -> machine_learning_forecasting,Machine-learning forecasting,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept machine_learning_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-367,simulation_methodological_evaluation -> marginal_structural_models,Marginal structural models and inverse-probability weighting,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept marginal_structural_models; decision is discovery-stage and preserves failed/null designs.
CMS-368,simulation_methodological_evaluation -> mechanistic_compartmental_models,Mechanistic compartmental transmission models,simulation_methods,split_branch,16 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,16 records from provisional label simulation_methodological_evaluation resolve to final design concept mechanistic_compartmental_models; decision is discovery-stage and preserves failed/null designs.
CMS-369,simulation_methodological_evaluation -> mechanistic_statistical_hybrids,Mechanistic-statistical hybrid models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_methodological_evaluation resolve to final design concept mechanistic_statistical_hybrids; decision is discovery-stage and preserves failed/null designs.
CMS-370,simulation_methodological_evaluation -> microsimulation_decision_analytic_models,Microsimulation and decision-analytic models,simulation_methods,split_branch,18 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,18 records from provisional label simulation_methodological_evaluation resolve to final design concept microsimulation_decision_analytic_models; decision is discovery-stage and preserves failed/null designs.
